#time =  3.6000071E+02
#  y    y+    uu+    vv+    ww+    uv+    tt+    ut    -vt
  1.012259861E+00  1.804328988E+02  6.527864179E-01  3.877645062E-01  4.081069670E-01  1.516785724E-02              NaN              NaN              NaN
  1.036765324E+00  1.848009390E+02  6.607077514E-01  3.896026489E-01  4.095985336E-01  3.796408917E-02              NaN              NaN              NaN
  1.061228080E+00  1.891613667E+02  6.753690481E-01  3.924359678E-01  4.125693898E-01  6.075567447E-02              NaN              NaN              NaN
  1.085619876E+00  1.935091460E+02  6.965304190E-01  3.961912037E-01  4.174467251E-01  8.353031500E-02              NaN              NaN              NaN
  1.109912789E+00  1.978392996E+02  7.239440933E-01  4.008521956E-01  4.246866912E-01  1.062720588E-01              NaN              NaN              NaN
  1.134079349E+00  2.021469312E+02  7.572600710E-01  4.064516647E-01  4.346533451E-01  1.289605202E-01              NaN              NaN              NaN
  1.158092666E+00  2.064272475E+02  7.960760416E-01  4.130348006E-01  4.475117096E-01  1.515616936E-01              NaN              NaN              NaN
  1.181926541E+00  2.106755787E+02  8.399546445E-01  4.206249214E-01  4.631147899E-01  1.740338677E-01              NaN              NaN              NaN
  1.205555580E+00  2.148873984E+02  8.883060172E-01  4.292154489E-01  4.809493080E-01  1.963512795E-01              NaN              NaN              NaN
  1.228955296E+00  2.190583418E+02  9.408286118E-01  4.387567673E-01  5.007765244E-01  2.184718896E-01              NaN              NaN              NaN
  1.252102202E+00  2.231842223E+02  9.966451602E-01  4.491485993E-01  5.218751913E-01  2.403559933E-01              NaN              NaN              NaN
  1.274973897E+00  2.272610472E+02  1.055238352E+00  4.602756523E-01  5.438345866E-01  2.620196723E-01              NaN              NaN              NaN
  1.297549141E+00  2.312850306E+02  1.115920520E+00  4.720208262E-01  5.665799306E-01  2.834720914E-01              NaN              NaN              NaN
  1.319807924E+00  2.352526053E+02  1.177962108E+00  4.842710013E-01  5.902969193E-01  3.046691054E-01              NaN              NaN              NaN
  1.341731514E+00  2.391604329E+02  1.240999722E+00  4.969263733E-01  6.152520273E-01  3.255536882E-01              NaN              NaN              NaN
  1.363302510E+00  2.430054112E+02  1.305009839E+00  5.099138000E-01  6.415129979E-01  3.461005314E-01              NaN              NaN              NaN
  1.384504870E+00  2.467846812E+02  1.369497338E+00  5.232038603E-01  6.685862494E-01  3.663079928E-01              NaN              NaN              NaN
  1.405323939E+00  2.504956305E+02  1.434182309E+00  5.367928727E-01  6.963322199E-01  3.861174362E-01              NaN              NaN              NaN
  1.425746463E+00  2.541358966E+02  1.498857801E+00  5.506362272E-01  7.245336003E-01  4.055510760E-01              NaN              NaN              NaN
  1.445760591E+00  2.577033669E+02  1.563855144E+00  5.646706336E-01  7.530149671E-01  4.246197509E-01              NaN              NaN              NaN
  1.465355871E+00  2.611961788E+02  1.629785974E+00  5.788539518E-01  7.817367604E-01  4.432890797E-01              NaN              NaN              NaN
  1.484523240E+00  2.646127164E+02  1.697034618E+00  5.931268527E-01  8.105881990E-01  4.615041905E-01              NaN              NaN              NaN
  1.503254997E+00  2.679516073E+02  1.765806947E+00  6.073697830E-01  8.393674811E-01  4.792061366E-01              NaN              NaN              NaN
  1.521544779E+00  2.712117172E+02  1.836248272E+00  6.213956439E-01  8.678030922E-01  4.963558239E-01              NaN              NaN              NaN
  1.539387522E+00  2.743921434E+02  1.908428324E+00  6.349949680E-01  8.955485859E-01  5.129717652E-01              NaN              NaN              NaN
  1.556779421E+00  2.774922078E+02  1.982708594E+00  6.479744738E-01  9.224754490E-01  5.290759741E-01              NaN              NaN              NaN
  1.573717882E+00  2.805114481E+02  2.060074087E+00  6.601482471E-01  9.485666888E-01  5.446472221E-01              NaN              NaN              NaN
  1.590201474E+00  2.834496089E+02  2.140816427E+00  6.713001258E-01  9.734798480E-01  5.597458290E-01              NaN              NaN              NaN
  1.606229869E+00  2.863066320E+02  2.225370913E+00  6.812771825E-01  9.972274823E-01  5.743859087E-01              NaN              NaN              NaN
  1.621803788E+00  2.890826457E+02  2.314278428E+00  6.899633695E-01  1.019796293E+00  5.885598060E-01              NaN              NaN              NaN
  1.636924936E+00  2.917779542E+02  2.408114714E+00  6.972388166E-01  1.041055729E+00  6.022442395E-01              NaN              NaN              NaN
  1.651595946E+00  2.943930267E+02  2.507344772E+00  7.029681128E-01  1.060798207E+00  6.154096592E-01              NaN              NaN              NaN
  1.665820312E+00  2.969284859E+02  2.612154839E+00  7.070169571E-01  1.078817411E+00  6.280337406E-01              NaN              NaN              NaN
  1.679602324E+00  2.993850966E+02  2.722490373E+00  7.092687923E-01  1.094999535E+00  6.400985220E-01              NaN              NaN              NaN
  1.692947008E+00  3.017637546E+02  2.839042686E+00  7.096386464E-01  1.109399740E+00  6.514851822E-01              NaN              NaN              NaN
  1.705860061E+00  3.040654754E+02  2.962119933E+00  7.080666986E-01  1.122015505E+00  6.621685895E-01              NaN              NaN              NaN
  1.718347789E+00  3.062913829E+02  3.092507974E+00  7.045145146E-01  1.132919835E+00  6.721208389E-01              NaN              NaN              NaN
  1.730417045E+00  3.084426991E+02  3.231104256E+00  6.989645938E-01  1.142311263E+00  6.813108839E-01              NaN              NaN              NaN
  1.742075175E+00  3.105207327E+02  3.378630008E+00  6.913926315E-01  1.150470839E+00  6.897103604E-01              NaN              NaN              NaN
  1.753329953E+00  3.125268700E+02  3.535480456E+00  6.817729430E-01  1.157660312E+00  6.972907919E-01              NaN              NaN              NaN
  1.764189532E+00  3.144625641E+02  3.701623931E+00  6.701015257E-01  1.164010210E+00  7.040186997E-01              NaN              NaN              NaN
  1.774662392E+00  3.163293262E+02  3.876530827E+00  6.564226915E-01  1.169427243E+00  7.098533886E-01              NaN              NaN              NaN
  1.784757283E+00  3.181287164E+02  4.059835356E+00  6.407743740E-01  1.173702041E+00  7.147493148E-01              NaN              NaN              NaN
  1.794483187E+00  3.198623355E+02  4.250936096E+00  6.232764018E-01  1.176540156E+00  7.186486228E-01              NaN              NaN              NaN
  1.803849265E+00  3.215318166E+02  4.448978520E+00  6.040417908E-01  1.177626987E+00  7.215220301E-01              NaN              NaN              NaN
  1.812864823E+00  3.231388182E+02  4.653062823E+00  5.832290669E-01  1.176702756E+00  7.233055870E-01              NaN              NaN              NaN
  1.821539265E+00  3.246850167E+02  4.862241751E+00  5.610129420E-01  1.173601284E+00  7.239289946E-01              NaN              NaN              NaN
  1.829882062E+00  3.261721003E+02  5.075420796E+00  5.375762080E-01  1.168260382E+00  7.233251178E-01              NaN              NaN              NaN
  1.837902717E+00  3.276017630E+02  5.291258327E+00  5.131115818E-01  1.160708903E+00  7.214256959E-01              NaN              NaN              NaN
  1.845610735E+00  3.289756988E+02  5.508084997E+00  4.878267044E-01  1.151038404E+00  7.181490154E-01              NaN              NaN              NaN
  1.853015593E+00  3.302955968E+02  5.723969875E+00  4.619235639E-01  1.139368908E+00  7.134142579E-01              NaN              NaN              NaN
  1.860126713E+00  3.315631370E+02  5.936836172E+00  4.356149158E-01  1.125815550E+00  7.071326083E-01              NaN              NaN              NaN
  1.866953443E+00  3.327799854E+02  6.144375019E+00  4.091034853E-01  1.110476645E+00  6.992347777E-01              NaN              NaN              NaN
  1.873505034E+00  3.339477908E+02  6.344097018E+00  3.825945170E-01  1.093436946E+00  6.896465805E-01              NaN              NaN              NaN
  1.879790620E+00  3.350681814E+02  6.533273704E+00  3.562861259E-01  1.074767741E+00  6.782952561E-01              NaN              NaN              NaN
  1.885819201E+00  3.361427616E+02  6.708919758E+00  3.303641319E-01  1.054524029E+00  6.651156628E-01              NaN              NaN              NaN
  1.891599633E+00  3.371731097E+02  6.867840960E+00  3.050006143E-01  1.032746709E+00  6.500538262E-01              NaN              NaN              NaN
  1.897140608E+00  3.381607754E+02  7.006725324E+00  2.803523953E-01  1.009471173E+00  6.330703874E-01              NaN              NaN              NaN
  1.902450651E+00  3.391072777E+02  7.122238749E+00  2.565573430E-01  9.847401981E-01  6.141486246E-01              NaN              NaN              NaN
  1.907538102E+00  3.400141037E+02  7.211099322E+00  2.337331366E-01  9.586095490E-01  5.933035551E-01              NaN              NaN              NaN
  1.912411116E+00  3.408827068E+02  7.270166709E+00  2.119772551E-01  9.311567515E-01  5.705853036E-01              NaN              NaN              NaN
  1.917077652E+00  3.417145057E+02  7.296564135E+00  1.913662608E-01  9.024829461E-01  5.460827782E-01              NaN              NaN              NaN
  1.921545469E+00  3.425108834E+02  7.287788936E+00  1.719563732E-01  8.727137636E-01  5.199252276E-01              NaN              NaN              NaN
  1.925822122E+00  3.432731866E+02  7.241841693E+00  1.537842661E-01  8.419943250E-01  4.922839201E-01              NaN              NaN              NaN
  1.929914960E+00  3.440027251E+02  7.157332934E+00  1.368685482E-01  8.104812813E-01  4.633706191E-01              NaN              NaN              NaN
  1.933831122E+00  3.447007716E+02  7.033572415E+00  1.212112978E-01  7.783349078E-01  4.334339577E-01              NaN              NaN              NaN
  1.937577538E+00  3.453685613E+02  6.870660154E+00  1.067994921E-01  7.457125626E-01  4.027545056E-01              NaN              NaN              NaN
  1.941160929E+00  3.460072922E+02  6.669550959E+00  9.360797115E-02  7.127641061E-01  3.716420892E-01              NaN              NaN              NaN
  1.944587805E+00  3.466181247E+02  6.432066071E+00  8.159977817E-02  6.796239396E-01  3.404225445E-01              NaN              NaN              NaN
  1.947864471E+00  3.472021825E+02  6.160910776E+00  7.072951674E-02  6.464107010E-01  3.094322501E-01              NaN              NaN              NaN
  1.950997022E+00  3.477605522E+02  5.859637315E+00  6.094477500E-02  6.132264775E-01  2.790062902E-01              NaN              NaN              NaN
  1.953991352E+00  3.482942844E+02  5.532554713E+00  5.218746558E-02  5.801566444E-01  2.494666165E-01              NaN              NaN              NaN
  1.956853153E+00  3.488043936E+02  5.184603979E+00  4.439565189E-02  5.472723449E-01  2.211113690E-01              NaN              NaN              NaN
  1.959587920E+00  3.492918592E+02  4.821198607E+00  3.750508741E-02  5.146345000E-01  1.942052511E-01              NaN              NaN              NaN
  1.962200951E+00  3.497576258E+02  4.448033410E+00  3.145027582E-02  4.822982842E-01  1.689714801E-01              NaN              NaN              NaN
  1.964697357E+00  3.502026042E+02  4.070873418E+00  2.616544259E-02  4.503174605E-01  1.455855691E-01              NaN              NaN              NaN
  1.967082059E+00  3.506276717E+02  3.695307423E+00  2.158509048E-02  4.187468790E-01  1.241702742E-01              NaN              NaN              NaN
  1.969359799E+00  3.510336734E+02  3.326606901E+00  1.764526382E-02  3.876490245E-01  1.047968706E-01              NaN              NaN              NaN
  1.971535139E+00  3.514214225E+02  2.969480864E+00  1.428352388E-02  3.570933423E-01  8.748431786E-02              NaN              NaN              NaN
  1.973612468E+00  3.517917014E+02  2.627988056E+00  1.143977452E-02  3.271605868E-01  7.220489296E-02              NaN              NaN              NaN
  1.975596006E+00  3.521452622E+02  2.305453372E+00  9.056613127E-03  2.979421446E-01  5.888925330E-02              NaN              NaN              NaN
  1.977489809E+00  3.524828281E+02  2.004392958E+00  7.079570782E-03  2.695380031E-01  4.743284285E-02              NaN              NaN              NaN
  1.979297775E+00  3.528050937E+02  1.726514495E+00  5.457385768E-03  2.420548417E-01  3.770379825E-02              NaN              NaN              NaN
  1.981023645E+00  3.531127260E+02  1.472816083E+00  4.142365444E-03  2.156053013E-01  2.955179089E-02              NaN              NaN              NaN
  1.982671014E+00  3.534063655E+02  1.243607100E+00  3.090461236E-03  1.903034609E-01  2.281494047E-02              NaN              NaN              NaN
  1.984243328E+00  3.536866267E+02  1.038621401E+00  2.261365374E-03  1.662606133E-01  1.732683363E-02              NaN              NaN              NaN
  1.985743895E+00  3.539540992E+02  8.571280256E-01  1.618646928E-03  1.435833252E-01  1.292296209E-02              NaN              NaN              NaN
  1.987175887E+00  3.542093483E+02  6.980358883E-01  1.129675233E-03  1.223703248E-01  9.445477278E-03              NaN              NaN              NaN
  1.988542344E+00  3.544529162E+02  5.600012090E-01  7.655763669E-04  1.027096089E-01  6.746889620E-03              NaN              NaN              NaN
  1.989846183E+00  3.546853222E+02  4.415157399E-01  5.011410923E-04  8.467620096E-02  4.692595638E-03              NaN              NaN              NaN
  1.991090194E+00  3.549070642E+02  3.409836515E-01  3.146664137E-04  6.833085743E-02  3.162358039E-03              NaN              NaN              NaN
  1.992277053E+00  3.551186191E+02  2.567933517E-01  1.877376960E-04  5.371925967E-02  2.050876698E-03              NaN              NaN              NaN
  1.993409322E+00  3.553204434E+02  1.873662815E-01  1.050276612E-04  4.087255860E-02  1.267645230E-03              NaN              NaN              NaN
  1.994489455E+00  3.555129743E+02  1.311883607E-01  5.403241975E-05  2.980645139E-02  7.361374773E-04              NaN              NaN              NaN
  1.995519797E+00  3.556966305E+02  8.683365757E-02  2.480342400E-05  2.052229944E-02  3.927313646E-04              NaN              NaN              NaN
  1.996502598E+00  3.558718123E+02  5.298291590E-02  9.659798196E-06  1.300817856E-02  1.853705126E-04              NaN              NaN              NaN
  1.997440006E+00  3.560389031E+02  2.842382594E-02  2.903569999E-06  7.239482395E-03  7.211062370E-05              NaN              NaN              NaN
  1.998334079E+00  3.561982694E+02  1.205306055E-02  5.444538755E-07  3.180346690E-03  1.970914663E-05              NaN              NaN              NaN
  1.999186783E+00  3.563502619E+02  2.876173781E-03  3.225347729E-08  7.851755094E-04  2.273467764E-06              NaN              NaN              NaN
  2.000000000E+00  3.564952159E+02  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00              NaN              NaN              NaN
